1.666634e-1 -9.16667e-1 2.1180591e0 2.1180591e0
2.499965e-1 -9.16667e-1 2.0694475e0 2.0694475e0
3.333296e-1 -9.16667e-1 2.0347247e0 2.0347247e0
4.166628e-1 -9.16667e-1 2.0138908e0 2.0138908e0
4.999957e-1 -9.16667e-1 2.0069458e0 2.0069458e0
5.833289e-1 -9.16667e-1 2.0138895e0 2.0138895e0
6.66662e-1 -9.16667e-1 2.034722e0 2.034722e0
7.499951e-1 -9.16667e-1 2.0694434e0 2.0694434e0
8.333282e-1 -9.16667e-1 2.1180536e0 2.1180536e0
9.166612e-1 -9.16667e-1 2.1805524e0 2.1805524e0
9.999944e-1 -9.16667e-1 2.2569402e0 2.2569402e0

-1.0e0 -8.333339e-1 4.0277802e0 4.0277802e0
-9.16667e-1 -8.333339e-1 3.784726e0 3.784726e0
-8.333339e-1 -8.333339e-1 3.5555603e0 3.5555603e0
-7.500008e-1 -8.333339e-1 3.3402832e0 3.3402832e0
-6.666676e-1 -8.333339e-1 3.1388916e0 3.1388916e0
-5.833345e-1 -8.333339e-1 2.9513931e0 2.9513931e0
-5.000015e-1 -8.333339e-1 2.7777832e0 2.7777832e0
-4.166684e-1 -8.333339e-1 2.618061e0 2.618061e0
-3.333353e-1 -8.333339e-1 2.4722278e0 2.4722278e0
-2.500021e-1 -8.333339e-1 2.3402834e0 2.3402834e0
-1.66669e-1 -8.333339e-1 2.2222278e0 2.2222278e0
-8.3336e-2 -8.333339e-1 2.118061e0 2.118061e0
-2.9e-6 -8.333339e-1 2.027783e0 2.027783e0
8.33302e-2 -8.333339e-1 1.9513939e0 1.9513939e0
1.666634e-1 -8.333339e-1 1.8888934e0 1.8888934e0
2.499965e-1 -8.333339e-1 1.8402818e0 1.8402818e0
3.333296e-1 -8.333339e-1 1.8055591e0 1.8055591e0
4.166628e-1 -8.333339e-1 1.7847252e0 1.7847252e0
4.999957e-1 -8.333339e-1 1.7777802e0 1.7777802e0
5.833289e-1 -8.333339e-1 1.7847238e0 1.7847238e0
6.66662e-1 -8.333339e-1 1.8055563e0 1.8055563e0
7.499951e-1 -8.333339e-1 1.8402777e0 1.8402777e0
8.333282e-1 -8.333339e-1 1.888888e0 1.888888e0
9.166612e-1 -8.333339e-1 1.9513867e0 1.9513867e0
9.999944e-1 -8.333339e-1 2.0277745e0 2.0277745e0

-1.0e0 -7.500008e-1 3.812503e0 3.812503e0
-9.16667e-1 -7.500008e-1 3.5694489e0 3.5694489e0
-8.333339e-1 -7.500008e-1 3.3402832e0 3.3402832e0
-7.500008e-1 -7.500008e-1 3.1250061e0 3.1250061e0
-6.666676e-1 -7.500008e-1 2.9236145e0 2.9236145e0
-5.833345e-1 -7.500008e-1 2.736116e0 2.736116e0
-5.000015e-1 -7.500008e-1 2.5625061e0 2.5625061e0
-4.166684e-1 -7.500008e-1 2.402784e0 2.402784e0
-3.333353e-1 -7.500008e-1 2.2569507e0 2.2569507e0
-2.500021e-1 -7.500008e-1 2.1250063e0 2.1250063e0
-1.66669e-1 -7.500008e-1 2.0069507e0 2.0069507e0
-8.3336e-2 -7.500008e-1 1.902784e0 1.902784e0
-2.9e-6 -7.500008e-1 1.812506e0 1.812506e0
8.33302e-2 -7.500008e-1 1.7361168e0 1.7361168e0
1.666634e-1 -7.500008e-1 1.6736163e0 1.6736163e0
2.499965e-1 -7.500008e-1 1.6250047e0 1.6250047e0
3.333296e-1 -7.500008e-1 1.590282e0 1.590282e0
4.166628e-1 -7.500008e-1 1.5694481e0 1.5694481e0
4.999957e-1 -7.500008e-1 1.562503e0 1.562503e0
5.833289e-1 -7.500008e-1 1.5694467e0 1.5694467e0
6.66662e-1 -7.500008e-1 1.5902792e0 1.5902792e0
7.499951e-1 -7.500008e-1 1.6250006e0 1.6250006e0
8.333282e-1 -7.500008e-1 1.6736108e0 1.6736108e0
9.166612e-1 -7.500008e-1 1.7361096e0 1.7361096e0
9.999944e-1 -7.500008e-1 1.8124974e0 1.8124974e0

-1.0e0 -6.666676e-1 3.6111115e0 3.6111115e0
-9.16667e-1 -6.666676e-1 3.3680573e0 3.3680573e0
-8.333339e-1 -6.666676e-1 3.1388916e0 3.1388916e0
-7.500008e-1 -6.666676e-1 2.9236145e0 2.9236145e0
-6.666676e-1 -6.666676e-1 2.7222229e0 2.7222229e0
-5.833345e-1 -6.666676e-1 2.5347244e0 2.5347244e0
-5.000015e-1 -6.666676e-1 2.3611145e0 2.3611145e0
-4.166684e-1 -6.666676e-1 2.2013924e0 2.2013924e0
-3.333353e-1 -6.666676e-1 2.0555591e0 2.0555591e0
-2.500021e-1 -6.666676e-1 1.9236147e0 1.9236147e0
-1.66669e-1 -6.666676e-1 1.8055591e0 1.8055591e0
-8.3336e-2 -6.666676e-1 1.7013924e0 1.7013924e0
-2.9e-6 -6.666676e-1 1.6111143e0 1.6111143e0
8.33302e-2 -6.666676e-1 1.5347252e0 1.5347252e0
1.666634e-1 -6.666676e-1 1.4722247e0 1.4722247e0
2.499965e-1 -6.666676e-1 1.4236131e0 1.4236131e0
3.333296e-1 -6.666676e-1 1.3888904e0 1.3888904e0
4.166628e-1 -6.666676e-1 1.3680565e0 1.3680565e0
4.999957e-1 -6.666676e-1 1.3611115e0 1.3611115e0
5.833289e-1 -6.666676e-1 1.3680551e0 1.3680551e0
6.66662e-1 -6.666676e-1 1.3888876e0 1.3888876e0
7.499951e-1 -6.666676e-1 1.423609e0 1.423609e0
8.333282e-1 -6.666676e-1 1.4722192e0 1.4722192e0
9.166612e-1 -6.666676e-1 1.534718e0 1.534718e0
9.999944e-1 -6.666676e-1 1.6111058e0 1.6111058e0

-1.0e0 -5.833345e-1 3.423613e0 3.423613e0
-9.16667e-1 -5.833345e-1 3.1805588e0 3.1805588e0
-8.333339e-1 -5.833345e-1 2.9513931e0 2.9513931e0
-7.500008e-1 -5.833345e-1 2.736116e0 2.736116e0
-6.666676e-1 -5.833345e-1 2.5347244e0 2.5347244e0
-5.833345e-1 -5.833345e-1 2.347226e0 2.347226e0
-5.000015e-1 -5.833345e-1 2.173616e0 2.173616e0
-4.166684e-1 -5.833345e-1 2.0138939e0 2.0138939e0
-3.333353e-1 -5.833345e-1 1.8680606e0 1.8680606e0
-2.500021e-1 -5.833345e-1 1.7361162e0 1.7361162e0
-1.66669e-1 -5.833345e-1 1.6180606e0 1.6180606e0
-8.3336e-2 -5.833345e-1 1.5138939e0 1.5138939e0
-2.9e-6 -5.833345e-1 1.4236159e0 1.4236159e0
8.33302e-2 -5.833345e-1 1.3472267e0 1.3472267e0
1.666634e-1 -5.833345e-1 1.2847263e0 1.2847263e0
2.499965e-1 -5.833345e-1 1.2361147e0 1.2361147e0
3.333296e-1 -5.833345e-1 1.2013919e0 1.2013919e0
4.166628e-1 -5.833345e-1 1.180558e0 1.180558e0
4.999957e-1 -5.833345e-1 1.173613e0 1.173613e0
5.833289e-1 -5.833345e-1 1.1805566e0 1.1805566e0
6.66662e-1 -5.833345e-1 1.2013892e0 1.2013892e0
7.499951e-1 -5.833345e-1 1.2361105e0 1.2361105e0
8.333282e-1 -5.833345e-1 1.2847208e0 1.2847208e0
9.166612e-1 -5.833345e-1 1.3472195e0 1.3472195e0
9.999944e-1 -5.833345e-1 1.4236073e0 1.4236073e0

-1.0e0 -5.000015e-1 3.250003e0 3.250003e0
-9.16667e-1 -5.000015e-1 3.0069489e0 3.0069489e0
-8.333339e-1 -5.000015e-1 2.7777832e0 2.7777832e0
-7.500008e-1 -5.000015e-1 2.5625061e0 2.5625061e0
-6.666676e-1 -5.000015e-1 2.3611145e0 2.3611145e0
-5.833345e-1 -5.000015e-1 2.173616e0 2.173616e0
-5.000015e-1 -5.000015e-1 2.0000061e0 2.0000061e0
-4.166684e-1 -5.000015e-1 1.840284e0 1.840284e0
-3.333353e-1 -5.000015e-1 1.6944507e0 1.6944507e0
-2.500021e-1 -5.000015e-1 1.5625063e0 1.5625063e0
-1.66669e-1 -5.000015e-1 1.4444507e0 1.4444507e0
-8.3336e-2 -5.000015e-1 1.340284e0 1.340284e0
-2.9e-6 -5.000015e-1 1.250006e0 1.250006e0
8.33302e-2 -5.000015e-1 1.1736168e0 1.1736168e0
1.666634e-1 -5.000015e-1 1.1111163e0 1.1111163e0
2.499965e-1 -5.000015e-1 1.0625047e0 1.0625047e0
3.333296e-1 -5.000015e-1 1.027782e0 1.027782e0
4.166628e-1 -5.000015e-1 1.0069481e0 1.0069481e0
4.999957e-1 -5.000015e-1 1.000003e0 1.000003e0
5.833289e-1 -5.000015e-1 1.0069467e0 1.0069467e0
6.66662e-1 -5.000015e-1 1.0277792e0 1.0277792e0
7.499951e-1 -5.000015e-1 1.0625006e0 1.0625006e0
8.333282e-1 -5.000015e-1 1.1111108e0 1.1111108e0
9.166612e-1 -5.000015e-1 1.1736096e0 1.1736096e0
9.999944e-1 -5.000015e-1 1.2499974e0 1.2499974e0

-1.0e0 -4.166684e-1 3.0902809e0 3.0902809e0
-9.16667e-1 -4.166684e-1 2.8472267e0 2.8472267e0
-8.333339e-1 -4.166684e-1 2.618061e0 2.618061e0
-7.500008e-1 -4.166684e-1 2.402784e0 2.402784e0
-6.666676e-1 -4.166684e-1 2.2013924e0 2.2013924e0
-5.833345e-1 -4.166684e-1 2.0138939e0 2.0138939e0
-5.000015e-1 -4.166684e-1 1.840284e0 1.840284e0
-4.166684e-1 -4.166684e-1 1.68056183e0 1.68056183e0
-3.333353e-1 -4.166684e-1 1.53472855e0 1.53472855e0
-2.500021e-1 -4.166684e-1 1.40278412e0 1.40278412e0
-1.66669e-1 -4.166684e-1 1.28472855e0 1.28472855e0
-8.3336e-2 -4.166684e-1 1.18056183e0 1.18056183e0
-2.9e-6 -4.166684e-1 1.09028381e0 1.09028381e0
8.33302e-2 -4.166684e-1 1.01389465e0 1.01389465e0
1.666634e-1 -4.166684e-1 9.513942e-1 9.513942e-1
2.499965e-1 -4.166684e-1 9.0278267e-1 9.0278267e-1
3.333296e-1 -4.166684e-1 8.6805994e-1 8.6805994e-1
4.166628e-1 -4.166684e-1 8.47226e-1 8.47226e-1
4.999957e-1 -4.166684e-1 8.4028091e-1 8.4028091e-1
5.833289e-1 -4.166684e-1 8.4722461e-1 8.4722461e-1
6.66662e-1 -4.166684e-1 8.6805713e-1 8.6805713e-1
7.499951e-1 -4.166684e-1 9.0277847e-1 9.0277847e-1
8.333282e-1 -4.166684e-1 9.513887e-1 9.513887e-1
9.166612e-1 -4.166684e-1 1.01388748e0 1.01388748e0
9.999944e-1 -4.166684e-1 1.09027527e0 1.09027527e0

-1.0e0 -3.333353e-1 2.9444476e0 2.9444476e0
-9.16667e-1 -3.333353e-1 2.7013934e0 2.7013934e0
-8.333339e-1 -3.333353e-1 2.4722278e0 2.4722278e0
-7.500008e-1 -3.333353e-1 2.2569507e0 2.2569507e0
-6.666676e-1 -3.333353e-1 2.0555591e0 2.0555591e0
-5.833345e-1 -3.333353e-1 1.8680606e0 1.8680606e0
-5.000015e-1 -3.333353e-1 1.6944507e0 1.6944507e0
-4.166684e-1 -3.333353e-1 1.53472855e0 1.53472855e0
-3.333353e-1 -3.333353e-1 1.38889526e0 1.38889526e0
-2.500021e-1 -3.333353e-1 1.25695084e0 1.25695084e0
-1.66669e-1 -3.333353e-1 1.13889526e0 1.13889526e0
-8.3336e-2 -3.333353e-1 1.03472855e0 1.03472855e0
-2.9e-6 -3.333353e-1 9.4445053e-1 9.4445053e-1
8.33302e-2 -3.333353e-1 8.6806137e-1 8.6806137e-1
1.666634e-1 -3.333353e-1 8.0556091e-1 8.0556091e-1
2.499965e-1 -3.333353e-1 7.5694939e-1 7.5694939e-1
3.333296e-1 -3.333353e-1 7.2222665e-1 7.2222665e-1
4.166628e-1 -3.333353e-1 7.0139272e-1 7.0139272e-1
4.999957e-1 -3.333353e-1 6.9444763e-1 6.9444763e-1
5.833289e-1 -3.333353e-1 7.0139133e-1 7.0139133e-1
6.66662e-1 -3.333353e-1 7.2222385e-1 7.2222385e-1
7.499951e-1 -3.333353e-1 7.5694519e-1 7.5694519e-1
8.333282e-1 -3.333353e-1 8.0555542e-1 8.0555542e-1
9.166612e-1 -3.333353e-1 8.680542e-1 8.680542e-1
9.999944e-1 -3.333353e-1 9.4444199e-1 9.4444199e-1

-1.0e0 -2.500021e-1 2.8125032e0 2.8125032e0
-9.16667e-1 -2.500021e-1 2.569449e0 2.569449e0
-8.333339e-1 -2.500021e-1 2.3402834e0 2.3402834e0
-7.500008e-1 -2.500021e-1 2.1250063e0 2.1250063e0
-6.666676e-1 -2.500021e-1 1.9236147e0 1.9236147e0
-5.833345e-1 -2.500021e-1 1.7361162e0 1.7361162e0
-5.000015e-1 -2.500021e-1 1.5625063e0 1.5625063e0
-4.166684e-1 -2.500021e-1 1.40278412e0 1.40278412e0
-3.333353e-1 -2.500021e-1 1.25695084e0 1.25695084e0
-2.500021e-1 -2.500021e-1 1.12500641e0 1.12500641e0
-1.66669e-1 -2.500021e-1 1.00695084e0 1.00695084e0
-8.3336e-2 -2.500021e-1 9.0278412e-1 9.0278412e-1
-2.9e-6 -2.500021e-1 8.125061e-1 8.125061e-1
8.33302e-2 -2.500021e-1 7.3611694e-1 7.3611694e-1
1.666634e-1 -2.500021e-1 6.7361649e-1 6.7361649e-1
2.499965e-1 -2.500021e-1 6.2500496e-1 6.2500496e-1
3.333296e-1 -2.500021e-1 5.9028223e-1 5.9028223e-1
4.166628e-1 -2.500021e-1 5.6944829e-1 5.6944829e-1
4.999957e-1 -2.500021e-1 5.625032e-1 5.625032e-1
5.833289e-1 -2.500021e-1 5.694469e-1 5.694469e-1
6.66662e-1 -2.500021e-1 5.9027942e-1 5.9027942e-1
7.499951e-1 -2.500021e-1 6.2500076e-1 6.2500076e-1
8.333282e-1 -2.500021e-1 6.73611e-1 6.73611e-1
9.166612e-1 -2.500021e-1 7.3610977e-1 7.3610977e-1
9.999944e-1 -2.500021e-1 8.1249756e-1 8.1249756e-1

-1.0e0 -1.66669e-1 2.6944476e0 2.6944476e0
-9.16667e-1 -1.66669e-1 2.4513934e0 2.4513934e0
-8.333339e-1 -1.66669e-1 2.2222278e0 2.2222278e0
-7.500008e-1 -1.66669e-1 2.0069507e0 2.0069507e0
-6.666676e-1 -1.66669e-1 1.8055591e0 1.8055591e0
-5.833345e-1 -1.66669e-1 1.6180606e0 1.6180606e0
-5.000015e-1 -1.66669e-1 1.4444507e0 1.4444507e0
-4.166684e-1 -1.66669e-1 1.28472855e0 1.28472855e0
-3.333353e-1 -1.66669e-1 1.13889526e0 1.13889526e0
-2.500021e-1 -1.66669e-1 1.00695084e0 1.00695084e0
-1.66669e-1 -1.66669e-1 8.8889526e-1 8.8889526e-1
-8.3336e-2 -1.66669e-1 7.8472855e-1 7.8472855e-1
-2.9e-6 -1.66669e-1 6.9445053e-1 6.9445053e-1
8.33302e-2 -1.66669e-1 6.1806137e-1 6.1806137e-1
1.666634e-1 -1.66669e-1 5.5556091e-1 5.5556091e-1
2.499965e-1 -1.66669e-1 5.0694939e-1 5.0694939e-1
3.333296e-1 -1.66669e-1 4.7222665e-1 4.7222665e-1
4.166628e-1 -1.66669e-1 4.5139272e-1 4.5139272e-1
4.999957e-1 -1.66669e-1 4.4444763e-1 4.4444763e-1
5.833289e-1 -1.66669e-1 4.5139133e-1 4.5139133e-1
6.66662e-1 -1.66669e-1 4.7222385e-1 4.7222385e-1
7.499951e-1 -1.66669e-1 5.0694519e-1 5.0694519e-1
8.333282e-1 -1.66669e-1 5.5555542e-1 5.5555542e-1
9.166612e-1 -1.66669e-1 6.180542e-1 6.180542e-1
9.999944e-1 -1.66669e-1 6.9444199e-1 6.9444199e-1

-1.0e0 -8.3336e-2 2.5902809e0 2.5902809e0
-9.16667e-1 -8.3336e-2 2.3472267e0 2.3472267e0
-8.333339e-1 -8.3336e-2 2.118061e0 2.118061e0
-7.500008e-1 -8.3336e-2 1.902784e0 1.902784e0
-6.666676e-1 -8.3336e-2 1.7013924e0 1.7013924e0
-5.833345e-1 -8.3336e-2 1.5138939e0 1.5138939e0
-5.000015e-1 -8.3336e-2 1.340284e0 1.340284e0
-4.166684e-1 -8.3336e-2 1.18056183e0 1.18056183e0
-3.333353e-1 -8.3336e-2 1.03472855e0 1.03472855e0
-2.500021e-1 -8.3336e-2 9.0278412e-1 9.0278412e-1
-1.66669e-1 -8.3336e-2 7.8472855e-1 7.8472855e-1
-8.3336e-2 -8.3336e-2 6.8056183e-1 6.8056183e-1
-2.9e-6 -8.3336e-2 5.9028381e-1 5.9028381e-1
8.33302e-2 -8.3336e-2 5.1389465e-1 5.1389465e-1
1.666634e-1 -8.3336e-2 4.513942e-1 4.513942e-1
2.499965e-1 -8.3336e-2 4.0278267e-1 4.0278267e-1
3.333296e-1 -8.3336e-2 3.6805994e-1 3.6805994e-1
4.166628e-1 -8.3336e-2 3.47226e-1 3.47226e-1
4.999957e-1 -8.3336e-2 3.4028091e-1 3.4028091e-1
5.833289e-1 -8.3336e-2 3.4722461e-1 3.4722461e-1
6.66662e-1 -8.3336e-2 3.6805713e-1 3.6805713e-1
7.499951e-1 -8.3336e-2 4.0277847e-1 4.0277847e-1
8.333282e-1 -8.3336e-2 4.513887e-1 4.513887e-1
9.166612e-1 -8.3336e-2 5.1388748e-1 5.1388748e-1
9.999944e-1 -8.3336e-2 5.9027527e-1 5.9027527e-1

-1.0e0 -2.9e-6 2.5000029e0 2.5000029e0
-9.16667e-1 -2.9e-6 2.2569487e0 2.2569487e0
-8.333339e-1 -2.9e-6 2.027783e0 2.027783e0
-7.500008e-1 -2.9e-6 1.812506e0 1.812506e0
-6.666676e-1 -2.9e-6 1.6111143e0 1.6111143e0
-5.833345e-1 -2.9e-6 1.4236159e0 1.4236159e0
-5.000015e-1 -2.9e-6 1.250006e0 1.250006e0
-4.166684e-1 -2.9e-6 1.09028381e0 1.09028381e0
-3.333353e-1 -2.9e-6 9.4445053e-1 9.4445053e-1
-2.500021e-1 -2.9e-6 8.125061e-1 8.125061e-1
-1.66669e-1 -2.9e-6 6.9445053e-1 6.9445053e-1
-8.3336e-2 -2.9e-6 5.9028381e-1 5.9028381e-1
-2.9e-6 -2.9e-6 5.000058e-1 5.000058e-1
8.33302e-2 -2.9e-6 4.2361664e-1 4.2361664e-1
1.666634e-1 -2.9e-6 3.6111618e-1 3.6111618e-1
2.499965e-1 -2.9e-6 3.1250465e-1 3.1250465e-1
3.333296e-1 -2.9e-6 2.7778192e-1 2.7778192e-1
4.166628e-1 -2.9e-6 2.5694798e-1 2.5694798e-1
4.999957e-1 -2.9e-6 2.500029e-1 2.500029e-1
5.833289e-1 -2.9e-6 2.569466e-1 2.569466e-1
6.66662e-1 -2.9e-6 2.7777911e-1 2.7777911e-1
7.499951e-1 -2.9e-6 3.1250046e-1 3.1250046e-1
8.333282e-1 -2.9e-6 3.6111069e-1 3.6111069e-1
9.166612e-1 -2.9e-6 4.2360947e-1 4.2360947e-1
9.999944e-1 -2.9e-6 4.9999725e-1 4.9999725e-1

-1.0e0 8.33302e-2 2.4236137e0 2.4236137e0
-9.16667e-1 8.33302e-2 2.1805595e0 2.1805595e0
-8.333339e-1 8.33302e-2 1.9513939e0 1.9513939e0
-7.500008e-1 8.33302e-2 1.7361168e0 1.7361168e0
-6.666676e-1 8.33302e-2 1.5347252e0 1.5347252e0
-5.833345e-1 8.33302e-2 1.3472267e0 1.3472267e0
-5.000015e-1 8.33302e-2 1.1736168e0 1.1736168e0
-4.166684e-1 8.33302e-2 1.01389465e0 1.01389465e0
-3.333353e-1 8.33302e-2 8.6806137e-1 8.6806137e-1
-2.500021e-1 8.33302e-2 7.3611694e-1 7.3611694e-1
-1.66669e-1 8.33302e-2 6.1806137e-1 6.1806137e-1
-8.3336e-2 8.33302e-2 5.1389465e-1 5.1389465e-1
-2.9e-6 8.33302e-2 4.2361664e-1 4.2361664e-1
8.33302e-2 8.33302e-2 3.4722748e-1 3.4722748e-1
1.666634e-1 8.33302e-2 2.8472702e-1 2.8472702e-1
2.499965e-1 8.33302e-2 2.361155e-1 2.361155e-1
3.333296e-1 8.33302e-2 2.0139276e-1 2.0139276e-1
4.166628e-1 8.33302e-2 1.8055882e-1 1.8055882e-1
4.999957e-1 8.33302e-2 1.7361374e-1 1.7361374e-1
5.833289e-1 8.33302e-2 1.8055743e-1 1.8055743e-1
6.66662e-1 8.33302e-2 2.0138995e-1 2.0138995e-1
7.499951e-1 8.33302e-2 2.361113e-1 2.361113e-1
8.333282e-1 8.33302e-2 2.8472153e-1 2.8472153e-1
9.166612e-1 8.33302e-2 3.472203e-1 3.472203e-1
9.999944e-1 8.33302e-2 4.236081e-1 4.236081e-1

-1.0e0 1.666634e-1 2.3611133e0 2.3611133e0
-9.16667e-1 1.666634e-1 2.1180591e0 2.1180591e0
-8.333339e-1 1.666634e-1 1.8888934e0 1.8888934e0
-7.500008e-1 1.666634e-1 1.6736163e0 1.6736163e0
-6.666676e-1 1.666634e-1 1.4722247e0 1.4722247e0
-5.833345e-1 1.666634e-1 1.2847263e0 1.2847263e0
-5.000015e-1 1.666634e-1 1.1111163e0 1.1111163e0
-4.166684e-1 1.666634e-1 9.513942e-1 9.513942e-1
-3.333353e-1 1.666634e-1 8.0556091e-1 8.0556091e-1
-2.500021e-1 1.666634e-1 6.7361649e-1 6.7361649e-1
-1.66669e-1 1.666634e-1 5.5556091e-1 5.5556091e-1
-8.3336e-2 1.666634e-1 4.513942e-1 4.513942e-1
-2.9e-6 1.666634e-1 3.6111618e-1 3.6111618e-1
8.33302e-2 1.666634e-1 2.8472702e-1 2.8472702e-1
1.666634e-1 1.666634e-1 2.2222656e-1 2.2222656e-1
2.499965e-1 1.666634e-1 1.7361504e-1 1.7361504e-1
3.333296e-1 1.666634e-1 1.388923e-1 1.388923e-1
4.166628e-1 1.666634e-1 1.1805836e-1 1.1805836e-1
4.999957e-1 1.666634e-1 1.1111328e-1 1.1111328e-1
5.833289e-1 1.666634e-1 1.1805698e-1 1.1805698e-1
6.66662e-1 1.666634e-1 1.388895e-1 1.388895e-1
7.499951e-1 1.666634e-1 1.7361084e-1 1.7361084e-1
8.333282e-1 1.666634e-1 2.2222107e-1 2.2222107e-1
9.166612e-1 1.666634e-1 2.8471985e-1 2.8471985e-1
9.999944e-1 1.666634e-1 3.6110764e-1 3.6110764e-1

-1.0e0 2.499965e-1 2.3125017e0 2.3125017e0
-9.16667e-1 2.499965e-1 2.0694475e0 2.0694475e0
-8.333339e-1 2.499965e-1 1.8402818e0 1.8402818e0
-7.500008e-1 2.499965e-1 1.6250047e0 1.6250047e0
-6.666676e-1 2.499965e-1 1.4236131e0 1.4236131e0
-5.833345e-1 2.499965e-1 1.2361147e0 1.2361147e0
-5.000015e-1 2.499965e-1 1.0625047e0 1.0625047e0
-4.166684e-1 2.499965e-1 9.0278267e-1 9.0278267e-1
-3.333353e-1 2.499965e-1 7.5694939e-1 7.5694939e-1
-2.500021e-1 2.499965e-1 6.2500496e-1 6.2500496e-1
-1.66669e-1 2.499965e-1 5.0694939e-1 5.0694939e-1
-8.3336e-2 2.499965e-1 4.0278267e-1 4.0278267e-1
-2.9e-6 2.499965e-1 3.1250465e-1 3.1250465e-1
8.33302e-2 2.499965e-1 2.361155e-1 2.361155e-1
1.666634e-1 2.499965e-1 1.7361504e-1 1.7361504e-1
2.499965e-1 2.499965e-1 1.2500351e-1 1.2500351e-1
3.333296e-1 2.499965e-1 9.0280777e-2 9.0280777e-2
4.166628e-1 2.499965e-1 6.9446844e-2 6.9446844e-2
4.999957e-1 2.499965e-1 6.2501755e-2 6.2501755e-2
5.833289e-1 2.499965e-1 6.944546e-2 6.944546e-2
6.66662e-1 2.499965e-1 9.027797e-2 9.027797e-2
7.499951e-1 2.499965e-1 1.24999313e-1 1.24999313e-1
8.333282e-1 2.499965e-1 1.7360954e-1 1.7360954e-1
9.166612e-1 2.499965e-1 2.3610832e-1 2.3610832e-1
9.999944e-1 2.499965e-1 3.1249611e-1 3.1249611e-1

-1.0e0 3.333296e-1 2.277779e0 2.277779e0
-9.16667e-1 3.333296e-1 2.0347247e0 2.0347247e0
-8.333339e-1 3.333296e-1 1.8055591e0 1.8055591e0
-7.500008e-1 3.333296e-1 1.590282e0 1.590282e0
-6.666676e-1 3.333296e-1 1.3888904e0 1.3888904e0
-5.833345e-1 3.333296e-1 1.2013919e0 1.2013919e0
-5.000015e-1 3.333296e-1 1.027782e0 1.027782e0
-4.166684e-1 3.333296e-1 8.6805994e-1 8.6805994e-1
-3.333353e-1 3.333296e-1 7.2222665e-1 7.2222665e-1
-2.500021e-1 3.333296e-1 5.9028223e-1 5.9028223e-1
-1.66669e-1 3.333296e-1 4.7222665e-1 4.7222665e-1
-8.3336e-2 3.333296e-1 3.6805994e-1 3.6805994e-1
-2.9e-6 3.333296e-1 2.7778192e-1 2.7778192e-1
8.33302e-2 3.333296e-1 2.0139276e-1 2.0139276e-1
1.666634e-1 3.333296e-1 1.388923e-1 1.388923e-1
2.499965e-1 3.333296e-1 9.0280777e-2 9.0280777e-2
3.333296e-1 3.333296e-1 5.5558044e-2 5.5558044e-2
4.166628e-1 3.333296e-1 3.4724112e-2 3.4724112e-2
4.999957e-1 3.333296e-1 2.7779022e-2 2.7779022e-2
